words,type,PROP
villasol,PROP,1
lluva,PROP,1
navarre,PROP,1
martinez de ilarduya,PROP,1
delvalle,PROP,1
baturone,PROP,1
jovellar,PROP,1
bartel,PROP,1
paretas,PROP,1
goiria,PROP,1
danailov,PROP,1
zekri,PROP,1
issaoui,PROP,1
hakim,PROP,1
el bahri,PROP,1
kuznetsova,PROP,1
sanyang,PROP,1
el majdoubi,PROP,1
zemmouri,PROP,1
lyons,PROP,1
waters,PROP,1
chafik,PROP,1
fitzpatrick,PROP,1
kirby,PROP,1
osayande,PROP,1
latrach,PROP,1
androne,PROP,1
errafai,PROP,1
maanan,PROP,1
tavero,PROP,1
lavela,PROP,1
cougil,PROP,1
belmez,PROP,1
perancho,PROP,1
rasal,PROP,1
notivoli,PROP,1
curco,PROP,1
batllo,PROP,1
ochandiano,PROP,1
monto,PROP,1
nicuesa,PROP,1
bandeira,PROP,1
barrilado,PROP,1
partera,PROP,1
froilan,PROP,1
virosta,PROP,1
cofrades,PROP,1
puey,PROP,1
gella,PROP,1
arquimbau,PROP,1
orantos,PROP,1
tesan,PROP,1
vares,PROP,1
celimendiz,PROP,1
agirrezabala,PROP,1
aya,PROP,1
ubalde,PROP,1
perero,PROP,1
sanchez cortes,PROP,1
chafino,PROP,1
sanchez alarcos,PROP,1
copano,PROP,1
jo,PROP,1
chala,PROP,1
nole,PROP,1
fullaondo,PROP,1
saseta,PROP,1
verdier,PROP,1
figal,PROP,1
amarante,PROP,1
lucano,PROP,1
barneda,PROP,1
gallego casilda,PROP,1
mackenzie,PROP,1
franke,PROP,1
adjei,PROP,1
faulkner,PROP,1
tomlinson,PROP,1
litim,PROP,1
deaconu,PROP,1
soporan,PROP,1
demian,PROP,1
mutu,PROP,1
obreja,PROP,1
franqueza,PROP,1
concejero,PROP,1
buixeda,PROP,1
torea,PROP,1
goyena,PROP,1
regordan,PROP,1
arozarena,PROP,1
mirada,PROP,1
zurimendi,PROP,1
casoliva,PROP,1
lacoba,PROP,1
freixanet,PROP,1
pedrazas,PROP,1
pampanas,PROP,1
fonticoba,PROP,1
campiñez,PROP,1
samueza,PROP,1
chafla,PROP,1
maximiano,PROP,1
eguibar,PROP,1
aissa,PROP,1
cañadell,PROP,1
gomez carreño,PROP,1
ainaga,PROP,1
perez de villar,PROP,1
servando,PROP,1
corvalan,PROP,1
larburu,PROP,1
veses,PROP,1
changoluisa,PROP,1
san mateo,PROP,1
lapetra,PROP,1
freniche,PROP,1
sequero,PROP,1
bitrian,PROP,1
medianero,PROP,1
cepedello,PROP,1
hiniesto,PROP,1
manovel,PROP,1
etxebarrieta,PROP,1
nart,PROP,1
jubert,PROP,1
trevijano,PROP,1
labaka,PROP,1
engo,PROP,1
hedo,PROP,1
puigventos,PROP,1
hanna,PROP,1
yusein,PROP,1
amato,PROP,1
cotet,PROP,1
jammeh,PROP,1
bensar,PROP,1
amakran,PROP,1
messina,PROP,1
chabou,PROP,1
afif,PROP,1
chakkour,PROP,1
addi,PROP,1
mamadou,PROP,1
badiane,PROP,1
badiu,PROP,1
bagayoko,PROP,1
mascato,PROP,1
bayerri,PROP,1
biescas,PROP,1
abaunza,PROP,1
las,PROP,1
marente,PROP,1
palliser,PROP,1
armayones,PROP,1
colomino,PROP,1
baranco,PROP,1
garciarena,PROP,1
vilajosana,PROP,1
villasur,PROP,1
payano,PROP,1
farga,PROP,1
viñan,PROP,1
ujaque,PROP,1
marey,PROP,1
salicru,PROP,1
illamola,PROP,1
sadia,PROP,1
usle,PROP,1
carchenilla,PROP,1
saca,PROP,1
muñumer,PROP,1
blecua,PROP,1
nañez,PROP,1
sabas,PROP,1
sotorrio,PROP,1
ainoza,PROP,1
gastaldo,PROP,1
camina,PROP,1
isabal,PROP,1
zori,PROP,1
benaque,PROP,1
picapiedra,PROP,1
viladomiu,PROP,1
yustas,PROP,1
indart,PROP,1
pelleja,PROP,1
sanchez garrido,PROP,1
bustinduy,PROP,1
climente,PROP,1
famoso,PROP,1
anidos,PROP,1
clop,PROP,1
guerin,PROP,1
reimondez,PROP,1
melara,PROP,1
arcarons,PROP,1
emazabel,PROP,1
fernandez de sevilla,PROP,1
menezo,PROP,1
sorell,PROP,1
lazarova,PROP,1
bispo,PROP,1
sam,PROP,1
ruiz del portal,PROP,1
rana,PROP,1
houghton,PROP,1
lindner,PROP,1
ajouaou,PROP,1
crawford,PROP,1
gu,PROP,1
majdoubi,PROP,1
el baraka,PROP,1
howe,PROP,1
barrow,PROP,1
lahlali,PROP,1
valerieva,PROP,1
akbar,PROP,1
belkasmi,PROP,1
guettaf,PROP,1
szilagyi,PROP,1
arion,PROP,1
qian,PROP,1
luchian,PROP,1
mihu,PROP,1
simionescu,PROP,1
traistaru,PROP,1
ejea,PROP,1
chinchon,PROP,1
catalinas,PROP,1
panzano,PROP,1
langarica,PROP,1
de velasco,PROP,1
sarasibar,PROP,1
la o,PROP,1
meireles,PROP,1
sarriegui,PROP,1
heranz,PROP,1
carballada,PROP,1
elortegui,PROP,1
donamaria,PROP,1
cerveron,PROP,1
rigall,PROP,1
artano,PROP,1
tofiño,PROP,1
tiban,PROP,1
betelu,PROP,1
fouce,PROP,1
grifell,PROP,1
golvano,PROP,1
espelta,PROP,1
gadella,PROP,1
resurreccion,PROP,1
baliño,PROP,1
coret,PROP,1
aguaviva,PROP,1
ayuga,PROP,1
marsiñach,PROP,1
panella,PROP,1
frigols,PROP,1
peteira,PROP,1
amill,PROP,1
llargues,PROP,1
villasana,PROP,1
guillaumes,PROP,1
de eusebio,PROP,1
pigem,PROP,1
viñado,PROP,1
mons,PROP,1
millera,PROP,1
lopez linares,PROP,1
mariana,PROP,1
tugas,PROP,1
roba,PROP,1
accion,PROP,1
deaño,PROP,1
arteagabeitia,PROP,1
reboll,PROP,1
amann,PROP,1
chambo,PROP,1
burrieza,PROP,1
buxade,PROP,1
gutierro,PROP,1
meruelo,PROP,1
salt,PROP,1
munzon,PROP,1
artaraz,PROP,1
kamenova,PROP,1
de alfonso,PROP,1
mara,PROP,1
vinyes,PROP,1
laurent,PROP,1
mazza,PROP,1
el younoussi,PROP,1
ludwig,PROP,1
laghmich,PROP,1
sharif,PROP,1
balla,PROP,1
vaughan,PROP,1
reilly,PROP,1
gould,PROP,1
holden,PROP,1
perkins,PROP,1
gliga,PROP,1
cuc,PROP,1
mihalca,PROP,1
puica,PROP,1
fernandez cabrera,PROP,1
cachorro,PROP,1
broullon,PROP,1
garzaran,PROP,1
mijarra,PROP,1
aldabo,PROP,1
mircheva,PROP,1
tris,PROP,1
llagas,PROP,1
viruete,PROP,1
capetillo,PROP,1
paje,PROP,1
sibajas,PROP,1
archs,PROP,1
carruana,PROP,1
txurruka,PROP,1
alayeto,PROP,1
campmajo,PROP,1
porrino,PROP,1
jounou,PROP,1
garcia cano,PROP,1
ausio,PROP,1
cerquera,PROP,1
rojals,PROP,1
puigoriol,PROP,1
amiama,PROP,1
marjalizo,PROP,1
cipriano,PROP,1
mayal,PROP,1
del rivero,PROP,1
madolell,PROP,1
viceira,PROP,1
braso,PROP,1
gamell,PROP,1
baltrons,PROP,1
ambrojo,PROP,1
donazar,PROP,1
guido,PROP,1
ruiz de gopegui,PROP,1
compes,PROP,1
laga,PROP,1
montoy,PROP,1
zara,PROP,1
sagaseta,PROP,1
silguero,PROP,1
vitorica,PROP,1
ardaiz,PROP,1
torrabadella,PROP,1
gurrera,PROP,1
gota,PROP,1
quintia,PROP,1
presencio,PROP,1
casallo,PROP,1
doroteo,PROP,1
amatller,PROP,1
solari,PROP,1
aswani,PROP,1
benzaquen,PROP,1
martinez carrasco,PROP,1
sibon,PROP,1
valseca,PROP,1
pugliese,PROP,1
ritter,PROP,1
arthur,PROP,1
rafik,PROP,1
jalal,PROP,1
baghdadi,PROP,1
appiah,PROP,1
lautaru,PROP,1
condrea,PROP,1
iturzaeta,PROP,1
rogla,PROP,1
altarejos,PROP,1
mihi,PROP,1
orra,PROP,1
carmelo,PROP,1
fillola,PROP,1
benes,PROP,1
estanga,PROP,1
sidro,PROP,1
ferrio,PROP,1
araluce,PROP,1
quinga,PROP,1
ordeñana,PROP,1
sabanes,PROP,1
calandria,PROP,1
cañameras,PROP,1
aguirrezabalaga,PROP,1
fernandez tostado,PROP,1
arevalos,PROP,1
puigpinos,PROP,1
roelas,PROP,1
beiras,PROP,1
de madariaga,PROP,1
naveda,PROP,1
lisarde,PROP,1
garagarza,PROP,1
san isidro,PROP,1
doello,PROP,1
martin forero,PROP,1
polan,PROP,1
travado,PROP,1
urones,PROP,1
forca,PROP,1
hijar,PROP,1
escauriaza,PROP,1
abuelo,PROP,1
montells,PROP,1
saturio,PROP,1
perez caballero,PROP,1
timor,PROP,1
terente,PROP,1
caldeira,PROP,1
hernica,PROP,1
ganso,PROP,1
berrones,PROP,1
nafarrate,PROP,1
ortiz de galisteo,PROP,1
ibargoyen,PROP,1
sanjaime,PROP,1
selgas,PROP,1
bononad,PROP,1
lojano,PROP,1
policarpo,PROP,1
aubert,PROP,1
barbeta,PROP,1
genes,PROP,1
muñagorri,PROP,1
mirapeix,PROP,1
amian,PROP,1
bembibre,PROP,1
juanatey,PROP,1
tabara,PROP,1
el moussati,PROP,1
saoud,PROP,1
talidi,PROP,1
papp,PROP,1
el ghalbzouri,PROP,1
wilkins,PROP,1
humphreys,PROP,1
lasfar,PROP,1
dahbani,PROP,1
mouslim,PROP,1
bumbu,PROP,1
razzaq,PROP,1
furtuna,PROP,1
nastasa,PROP,1
nutu,PROP,1
vizitiu,PROP,1
sorondo,PROP,1
martillo,PROP,1
madeira,PROP,1
otalvaro,PROP,1
sanisidro,PROP,1
nunez,PROP,1
funcasta,PROP,1
arres,PROP,1
dorrio,PROP,1
aige,PROP,1
canencia,PROP,1
foruria,PROP,1
mundina,PROP,1
bregon,PROP,1
añorga,PROP,1
pisco,PROP,1
cajigal,PROP,1
aleson,PROP,1
herbosa,PROP,1
aregall,PROP,1
pagoaga,PROP,1
viñallonga,PROP,1
orera,PROP,1
ezquer,PROP,1
perez de heredia,PROP,1
anto,PROP,1
pellise,PROP,1
apecechea,PROP,1
miguela,PROP,1
lanao,PROP,1
anza,PROP,1
taranco,PROP,1
culubret,PROP,1
señoran,PROP,1
tormes,PROP,1
junoy,PROP,1
mansergas,PROP,1
palas,PROP,1
bornez,PROP,1
lijeron,PROP,1
marquiegui,PROP,1
ciorraga,PROP,1
alvarez de arcaya,PROP,1
olza,PROP,1
piron,PROP,1
albanell,PROP,1
ortuñez,PROP,1
iznajar,PROP,1
ascunce,PROP,1
boloix,PROP,1
parajo,PROP,1
xaus,PROP,1
fugarolas,PROP,1
naudin,PROP,1
ruiz de valdivia,PROP,1
framis,PROP,1
sisto,PROP,1
sistac,PROP,1
belarra,PROP,1
ucelay,PROP,1
peri,PROP,1
sato,PROP,1
farina,PROP,1
nimaga,PROP,1
belkacem,PROP,1
law,PROP,1
lund,PROP,1
bradshaw,PROP,1
otmani,PROP,1
el harchi,PROP,1
fahim,PROP,1
townsend,PROP,1
atkins,PROP,1
bordea,PROP,1
bardeci,PROP,1
mingallon,PROP,1
huercano,PROP,1
areosa,PROP,1
coch,PROP,1
yupanqui,PROP,1
ratero,PROP,1
ninot,PROP,1
moranchel,PROP,1
barre,PROP,1
domec,PROP,1
cativiela,PROP,1
bayan,PROP,1
suquia,PROP,1
peralo,PROP,1
ruiz herrera,PROP,1
arzallus,PROP,1
almario,PROP,1
calamardo,PROP,1
labrandero,PROP,1
casi,PROP,1
saguer,PROP,1
cascajero,PROP,1
corti,PROP,1
polidura,PROP,1
hinojar,PROP,1
moyo,PROP,1
izard,PROP,1
monell,PROP,1
basoco,PROP,1
de aza,PROP,1
mancebon,PROP,1
tarda,PROP,1
sara,PROP,1
torrome,PROP,1
trobo,PROP,1
serentill,PROP,1
fabado,PROP,1
formenti,PROP,1
benguria,PROP,1
cambres,PROP,1
berasain,PROP,1
timoteo,PROP,1
galardi,PROP,1
sisa,PROP,1
taracena,PROP,1
estaire,PROP,1
de san antonio,PROP,1
pinales,PROP,1
goyoaga,PROP,1
llebaria,PROP,1
echague,PROP,1
soruco,PROP,1
estal,PROP,1
remeseiro,PROP,1
redolar,PROP,1
gozalbes,PROP,1
poggio,PROP,1
stoycheva,PROP,1
sommer,PROP,1
boyanov,PROP,1
madsen,PROP,1
haas,PROP,1
nagel,PROP,1
faiz,PROP,1
adda,PROP,1
el azzaoui,PROP,1
benkaddour,PROP,1
rahhou,PROP,1
wozniak,PROP,1
brahmi,PROP,1
glover,PROP,1
whittaker,PROP,1
purice,PROP,1
bacanu,PROP,1
hutanu,PROP,1
ikken,PROP,1
de morais,PROP,1
gilo,PROP,1
monente,PROP,1
orodea,PROP,1
bofi,PROP,1
terrats,PROP,1
gramunt,PROP,1
compaño,PROP,1
teson,PROP,1
ventosinos,PROP,1
pocino,PROP,1
maquedano,PROP,1
olaciregui,PROP,1
rubalcaba,PROP,1
roldos,PROP,1
matienzo,PROP,1
tarajano,PROP,1
goranova,PROP,1
posligua,PROP,1
truque,PROP,1
albela,PROP,1
vidaller,PROP,1
subiñas,PROP,1
martinez de lahidalga,PROP,1
velicias,PROP,1
cemborain,PROP,1
llabata,PROP,1
llorden,PROP,1
cubillana,PROP,1
sotres,PROP,1
trulls,PROP,1
vidan,PROP,1
ameijenda,PROP,1
floriach,PROP,1
basulto,PROP,1
osto,PROP,1
piquet,PROP,1
arcaya,PROP,1
bocija,PROP,1
hilera,PROP,1
urbaez,PROP,1
cadalso,PROP,1
zunino,PROP,1
lorza,PROP,1
sucunza,PROP,1
pradales,PROP,1
bugeda,PROP,1
grageda,PROP,1
boguña,PROP,1
aranbarri,PROP,1
refojo,PROP,1
bellart,PROP,1
espuñes,PROP,1
maita,PROP,1
midon,PROP,1
monteoliva,PROP,1
udaondo,PROP,1
estebanell,PROP,1
perez de los cobos,PROP,1
bazalo,PROP,1
muñoz de morales,PROP,1
mesia,PROP,1
bogdanov,PROP,1
seldas,PROP,1
benedetti,PROP,1
moretti,PROP,1
el outmani,PROP,1
maurer,PROP,1
bakhat,PROP,1
azaoum,PROP,1
samba,PROP,1
lucan,PROP,1
benallal,PROP,1
brahimi,PROP,1
eddahbi,PROP,1
el addouti,PROP,1
chamberlain,PROP,1
savage,PROP,1
sasu,PROP,1
bulai,PROP,1
capraru,PROP,1
cazcarra,PROP,1
alaya,PROP,1
bercial,PROP,1
arabia,PROP,1
enebral,PROP,1
garaicoechea,PROP,1
anasagasti,PROP,1
huegun,PROP,1
cruellas,PROP,1
meitin,PROP,1
severo,PROP,1
casani,PROP,1
ojuel,PROP,1
liberato,PROP,1
aldas,PROP,1
anacleto,PROP,1
pagalday,PROP,1
atela,PROP,1
suntaxi,PROP,1
amparo,PROP,1
godall,PROP,1
marote,PROP,1
masjuan,PROP,1
aristimuño,PROP,1
iracheta,PROP,1
secall,PROP,1
greus,PROP,1
mecias,PROP,1
ganau,PROP,1
calve,PROP,1
moja,PROP,1
choclan,PROP,1
azcune,PROP,1
figueroba,PROP,1
alvir,PROP,1
tarano,PROP,1
canovaca,PROP,1
zarca,PROP,1
jalle,PROP,1
papio,PROP,1
gambarte,PROP,1
tarridas,PROP,1
bestue,PROP,1
hermano,PROP,1
llueca,PROP,1
pertegas,PROP,1
casabo,PROP,1
eguinoa,PROP,1
caloca,PROP,1
humada,PROP,1
calix,PROP,1
garcia del pozo,PROP,1
villarruel,PROP,1
ontoso,PROP,1
sanchez heredero,PROP,1
cimadevila,PROP,1
monells,PROP,1
emilio,PROP,1
barzano,PROP,1
dulce,PROP,1
fluvia,PROP,1
almacellas,PROP,1
sobas,PROP,1
morueco,PROP,1
vicien,PROP,1
maron,PROP,1
cabane,PROP,1
paisano,PROP,1
corsino,PROP,1
peramato,PROP,1
abaga,PROP,1
roux,PROP,1
zalazar,PROP,1
ruseva,PROP,1
el houari,PROP,1
belkadi,PROP,1
radoslavova,PROP,1
christiansen,PROP,1
bouhout,PROP,1
franklin,PROP,1
dickson,PROP,1
talbot,PROP,1
el khatib,PROP,1
petru,PROP,1
el atmani,PROP,1
little,PROP,1
chandler,PROP,1
raji,PROP,1
rahou,PROP,1
jabrane,PROP,1
lukacs,PROP,1
manning,PROP,1
doucoure,PROP,1
tian,PROP,1
bordeianu,PROP,1
hojda,PROP,1
mailat,PROP,1
niculai,PROP,1
huerto,PROP,1
villadiego,PROP,1
marruedo,PROP,1
bitria,PROP,1
santa coloma,PROP,1
heriz,PROP,1
muerza,PROP,1
facundo,PROP,1
de la gandara,PROP,1
nivela,PROP,1
carballares,PROP,1
paderne,PROP,1
vilagines,PROP,1
pomposo,PROP,1
altet,PROP,1
ibaceta,PROP,1
tristany,PROP,1
entrialgo,PROP,1
bucero,PROP,1
arlandi,PROP,1
arimon,PROP,1
laraudogoitia,PROP,1
palmi,PROP,1
vibora,PROP,1
arcon,PROP,1
guldris,PROP,1
vall llovera,PROP,1
bioque,PROP,1
amadoz,PROP,1
tinto,PROP,1
imbaquingo,PROP,1
del pico,PROP,1
izura,PROP,1
ubal,PROP,1
martin de la sierra,PROP,1
lizarza,PROP,1
bonis,PROP,1
cuichan,PROP,1
rapp,PROP,1
domato,PROP,1
jalil,PROP,1
pfeiffer,PROP,1
ognyanova,PROP,1
chung,PROP,1
amos,PROP,1
prince,PROP,1
fakir,PROP,1
baida,PROP,1
gurung,PROP,1
alilou,PROP,1
el bannoudi,PROP,1
asrih,PROP,1
el fakiri,PROP,1
chiguer,PROP,1
enea,PROP,1
nicu,PROP,1
comanescu,PROP,1
ghica,PROP,1
lupsa,PROP,1
embarek,PROP,1
gimon,PROP,1
menea,PROP,1
ferreros,PROP,1
secaduras,PROP,1
ercoreca,PROP,1
genaro,PROP,1
montoyo,PROP,1
biota,PROP,1
albuja,PROP,1
pinho,PROP,1
staneva,PROP,1
brigidano,PROP,1
chuqui,PROP,1
almachi,PROP,1
millos,PROP,1
sifuentes,PROP,1
almorox,PROP,1
labari,PROP,1
bousoño,PROP,1
nager,PROP,1
aubanell,PROP,1
dinis,PROP,1
grijalva,PROP,1
mosegui,PROP,1
gallemi,PROP,1
hontana,PROP,1
veleda,PROP,1
iturraspe,PROP,1
mayoralas,PROP,1
ortiz de elguea,PROP,1
madarnas,PROP,1
carchi,PROP,1
beca,PROP,1
salabert,PROP,1
benzo,PROP,1
pastelero,PROP,1
piñeira,PROP,1
tamara,PROP,1
gacimartin,PROP,1
dorribo,PROP,1
rita,PROP,1
carner,PROP,1
olmedillas,PROP,1
floristan,PROP,1
rodea,PROP,1
miragall,PROP,1
fernandez de larrea,PROP,1
garagorri,PROP,1
zamacola,PROP,1
rebole,PROP,1
ferreiroa,PROP,1
stoychev,PROP,1
rahal,PROP,1
bal,PROP,1
belghazi,PROP,1
hadri,PROP,1
jager,PROP,1
novak,PROP,1
boughaba,PROP,1
aouad,PROP,1
smirnova,PROP,1
zerrad,PROP,1
sanderson,PROP,1
zouhri,PROP,1
tucker,PROP,1
lamb,PROP,1
zoubir,PROP,1
tita,PROP,1
vasiu,PROP,1
ciubotariu,PROP,1
danaila,PROP,1
vulpe,PROP,1
barnet,PROP,1
de la merced,PROP,1
guarido,PROP,1
mussons,PROP,1
casamiquela,PROP,1
guerro,PROP,1
traviesa,PROP,1
manalo,PROP,1
valeri,PROP,1
jarilla,PROP,1
marchamalo,PROP,1
ingunza,PROP,1
mocha,PROP,1
piguave,PROP,1
fiñana,PROP,1
palmada,PROP,1
inacio,PROP,1
mogro,PROP,1
berroa,PROP,1
cantarell,PROP,1
chanes,PROP,1
jima,PROP,1
flete,PROP,1
torroja,PROP,1
arreza,PROP,1
corvera,PROP,1
fora,PROP,1
talayero,PROP,1
mollejo,PROP,1
nepomuceno,PROP,1
pessoa,PROP,1
vitaller,PROP,1
belaunzaran,PROP,1
deusa,PROP,1
ruestes,PROP,1
ribon,PROP,1
waliño,PROP,1
moñivas,PROP,1
pedruelo,PROP,1
gaja,PROP,1
gomez de aguero,PROP,1
guacollante,PROP,1
treus,PROP,1
accensi,PROP,1
morreres,PROP,1
gonda,PROP,1
tibau,PROP,1
moscatel,PROP,1
aquilino,PROP,1
madurell,PROP,1
garcia de eulate,PROP,1
parody,PROP,1
benjamin,PROP,1
raissouni,PROP,1
sokolova,PROP,1
schaefer,PROP,1
serghini,PROP,1
saddiki,PROP,1
kamel,PROP,1
casey,PROP,1
oniga,PROP,1
zouhair,PROP,1
dinescu,PROP,1
denes,PROP,1
padurariu,PROP,1
ciornei,PROP,1
salajan,PROP,1
aurre,PROP,1
del pilar,PROP,1
cudero,PROP,1
guemez,PROP,1
andeme,PROP,1
berjaga,PROP,1
vesperinas,PROP,1
arona,PROP,1
echaburu,PROP,1
godos,PROP,1
vall llosera,PROP,1
larracoechea,PROP,1
larrabe,PROP,1
dacasa,PROP,1
castilleja,PROP,1
ganzabal,PROP,1
albuera,PROP,1
morenate,PROP,1
rabinad,PROP,1
serras,PROP,1
cuño,PROP,1
gelada,PROP,1
payno,PROP,1
masanes,PROP,1
viñoles,PROP,1
urdanoz,PROP,1
calabia,PROP,1
rumin,PROP,1
algarañaz,PROP,1
arreba,PROP,1
higelmo,PROP,1
troche,PROP,1
zalbide,PROP,1
barella,PROP,1
abuli,PROP,1
ezeiza,PROP,1
garcelan,PROP,1
pereila,PROP,1
atan,PROP,1
fontrodona,PROP,1
sanchez cano,PROP,1
armoa,PROP,1
sotil,PROP,1
yerbes,PROP,1
tipantuña,PROP,1
valoria,PROP,1
bonjorn,PROP,1
maruny,PROP,1
bundo,PROP,1
vinal,PROP,1
ferrusola,PROP,1
robador,PROP,1
caunedo,PROP,1
brustenga,PROP,1
bascope,PROP,1
sanzol,PROP,1
borbor,PROP,1
lagartera,PROP,1
pastorino,PROP,1
orejana,PROP,1
trigas,PROP,1
guarachi,PROP,1
maspons,PROP,1
driss,PROP,1
castanyer,PROP,1
mincheva,PROP,1
riahi,PROP,1
kaufmann,PROP,1
musi,PROP,1
el hannach,PROP,1
derraz,PROP,1
ettahiri,PROP,1
el habchi,PROP,1
ben haddou,PROP,1
shevchenko,PROP,1
voda,PROP,1
daoui,PROP,1
haidara,PROP,1
cimpoeru,PROP,1
moncalvillo,PROP,1
begiristain,PROP,1
de asis,PROP,1
gogenola,PROP,1
buleo,PROP,1
valdemoros,PROP,1
leña,PROP,1
martiñan,PROP,1
allal,PROP,1
larequi,PROP,1
lamuela,PROP,1
orpinell,PROP,1
corento,PROP,1
novau,PROP,1
cibreiro,PROP,1
iribas,PROP,1
sumalla,PROP,1
juncadella,PROP,1
ortiz de pinedo,PROP,1
garcia quiros,PROP,1
argeles,PROP,1
irurita,PROP,1
sigcha,PROP,1
martinho,PROP,1
baixeras,PROP,1
perez grueso,PROP,1
puñet,PROP,1
playan,PROP,1
malde,PROP,1
balanta,PROP,1
relats,PROP,1
fidel,PROP,1
manobanda,PROP,1
tolsada,PROP,1
canella,PROP,1
baluja,PROP,1
albisua,PROP,1
sagarminaga,PROP,1
caputto,PROP,1
martin sierra,PROP,1
navascuez,PROP,1
sobreira,PROP,1
berridi,PROP,1
chias,PROP,1
esclusa,PROP,1
chamosa,PROP,1
dalda,PROP,1
bañasco,PROP,1
canaviri,PROP,1
caza,PROP,1
sabugueiro,PROP,1
logrosan,PROP,1
baliña,PROP,1
navasquillo,PROP,1
ubis,PROP,1
alert,PROP,1
places,PROP,1
rion,PROP,1
larrieta,PROP,1
berodia,PROP,1
canepa,PROP,1
balmaceda,PROP,1
bergmann,PROP,1
abdou,PROP,1
jabbie,PROP,1
salmoun,PROP,1
ben abdellah,PROP,1
bougrine,PROP,1
mrini,PROP,1
ouahbi,PROP,1
diene,PROP,1
lakatos,PROP,1
cismaru,PROP,1
curca,PROP,1
cernea,PROP,1
gurau,PROP,1
remigio,PROP,1
arcauz,PROP,1
cañizal,PROP,1
rimbau,PROP,1
cebreros,PROP,1
herbera,PROP,1
centenero,PROP,1
lozar,PROP,1
bogajo,PROP,1
cantal,PROP,1
raspall,PROP,1
lacamara,PROP,1
de la prieta,PROP,1
carabelos,PROP,1
argoitia,PROP,1
lacorte,PROP,1
megina,PROP,1
urias,PROP,1
viyuela,PROP,1
rejo,PROP,1
erenas,PROP,1
correderas,PROP,1
navasa,PROP,1
arostegi,PROP,1
cuixart,PROP,1
falip,PROP,1
muguiro,PROP,1
resco,PROP,1
lares,PROP,1
maciñeiras,PROP,1
rayos,PROP,1
aperribay,PROP,1
samon,PROP,1
hojas,PROP,1
molner,PROP,1
altava,PROP,1
canay,PROP,1
sabajanes,PROP,1
zalvez,PROP,1
cenjor,PROP,1
boixeda,PROP,1
txintxurreta,PROP,1
marrahi,PROP,1
membiela,PROP,1
mesegue,PROP,1
mollfulleda,PROP,1
trevilla,PROP,1
cabañeros,PROP,1
testera,PROP,1
ferral,PROP,1
sanhueza,PROP,1
urdin,PROP,1
vez,PROP,1
bumedien,PROP,1
lugones,PROP,1
hernantes,PROP,1
jaumandreu,PROP,1
damiano,PROP,1
grossi,PROP,1
barua,PROP,1
ruggiero,PROP,1
bentahar,PROP,1
ouaali,PROP,1
younes,PROP,1
buck,PROP,1
norton,PROP,1
ott,PROP,1
zarhouni,PROP,1
omari,PROP,1
meng,PROP,1
dodd,PROP,1
hanson,PROP,1
cristescu,PROP,1
condurache,PROP,1
peñagaricano,PROP,1
cobeta,PROP,1
buezo,PROP,1
de ganzo,PROP,1
gogorza,PROP,1
altea,PROP,1
pepiol,PROP,1
subiran,PROP,1
leitao,PROP,1
de magalhaes,PROP,1
manich,PROP,1
amorena,PROP,1
vinue,PROP,1
trompeta,PROP,1
eguen,PROP,1
ufarte,PROP,1
eguilaz,PROP,1
zuazola,PROP,1
calmet,PROP,1
briegas,PROP,1
bolumburu,PROP,1
menocal,PROP,1
arbaizar,PROP,1
chura,PROP,1
medela,PROP,1
urtaran,PROP,1
tabla,PROP,1
tremosa,PROP,1
agui,PROP,1
picola,PROP,1
salso,PROP,1
sisquella,PROP,1
ardit,PROP,1
yanza,PROP,1
olasolo,PROP,1
olesti,PROP,1
sellas,PROP,1
teijon,PROP,1
barayazarra,PROP,1
bezunartea,PROP,1
mourente,PROP,1
lede,PROP,1
sanchez mayoral,PROP,1
arenaz,PROP,1
guillaumet,PROP,1
novellas,PROP,1
mendibe,PROP,1
apilanez,PROP,1
akarregi,PROP,1
casan,PROP,1
camesella,PROP,1
illanas,PROP,1
chic,PROP,1
juaniz,PROP,1
vildosola,PROP,1
periscal,PROP,1
emaldi,PROP,1
lordan,PROP,1
fiallega,PROP,1
grullon,PROP,1
izuzquiza,PROP,1
alcala zamora,PROP,1
mojtar,PROP,1
mohammadi,PROP,1
anthony,PROP,1
danailova,PROP,1
abderrahmane,PROP,1
zaki,PROP,1
el kadaoui,PROP,1
hydara,PROP,1
okoro,PROP,1
din,PROP,1
ram,PROP,1
bencheikh,PROP,1
ciolan,PROP,1
dumitrean,PROP,1
amariei,PROP,1
ciorba,PROP,1
vladu,PROP,1
agesta,PROP,1
zambruno,PROP,1
painceira,PROP,1
lalanza,PROP,1
casabon,PROP,1
iturriza,PROP,1
ortes,PROP,1
echandi,PROP,1
garcillan,PROP,1
oyague,PROP,1
morlesin,PROP,1
quintillan,PROP,1
guirau,PROP,1
juarranz,PROP,1
udaeta,PROP,1
crecente,PROP,1
terribas,PROP,1
del ramo,PROP,1
ramalho,PROP,1
ribadulla,PROP,1
lavega,PROP,1
cardelle,PROP,1
menero,PROP,1
gorgas,PROP,1
sanchez escalonilla,PROP,1
beistegui,PROP,1
asco,PROP,1
huerva,PROP,1
rebon,PROP,1
alujas,PROP,1
orella,PROP,1
quimis,PROP,1
daparte,PROP,1
jaumot,PROP,1
mora figueroa,PROP,1
garcia mateos,PROP,1
ibaseta,PROP,1
